,PageTitle,SentenceID,QuestionID,Sentence,Question,Answer,JudgeId,Judgment
8067,Milky Way,eeebcf8f-9886-4af0-9345-c73c709c32f4,6a963df6-7204-4de0-8df8-021b0fdcb865,"The bar is delineated by red clump stars (see also red giant ), however, RR Lyr variables do not trace a prominent Galactic bar.","The bar is delineated by _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _, however, RR Lyr variables do not trace a prominent Galactic bar.",red clump stars (see also red giant ),d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
8068,Asbestos,a4c419b6-c37f-45d6-b196-c3d9f4bead68,b6804edd-d911-41ce-b51b-3daef3a8c5b2,"While the study describes the cause of death as chalicosis , a generalized pneumoconiosis , the circumstances of the employment of the fifty workers whose death prompted the study suggest that the root cause was asbestos or mixed asbestos-cotton dust exposure.","While the study describes the cause of death as _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ , the circumstances of the employment of the fifty workers whose death prompted the study suggest that the root cause was asbestos or mixed asbestos-cotton dust exposure.","chalicosis , a generalized pneumoconiosis",d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Okay
8069,Asbestos,a4c419b6-c37f-45d6-b196-c3d9f4bead68,b6804edd-d911-41ce-b51b-3daef3a8c5b2,"While the study describes the cause of death as chalicosis , a generalized pneumoconiosis , the circumstances of the employment of the fifty workers whose death prompted the study suggest that the root cause was asbestos or mixed asbestos-cotton dust exposure.","While the study describes the cause of death as _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ , the circumstances of the employment of the fifty workers whose death prompted the study suggest that the root cause was asbestos or mixed asbestos-cotton dust exposure.","chalicosis , a generalized pneumoconiosis",e2cc0e8f-295a-4d21-b974-d8855b436244,Okay
8070,Asbestos,a4c419b6-c37f-45d6-b196-c3d9f4bead68,b6804edd-d911-41ce-b51b-3daef3a8c5b2,"While the study describes the cause of death as chalicosis , a generalized pneumoconiosis , the circumstances of the employment of the fifty workers whose death prompted the study suggest that the root cause was asbestos or mixed asbestos-cotton dust exposure.","While the study describes the cause of death as _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ , the circumstances of the employment of the fifty workers whose death prompted the study suggest that the root cause was asbestos or mixed asbestos-cotton dust exposure.","chalicosis , a generalized pneumoconiosis",bbe344aa-c4da-4dc0-be09-6570704a7050,Good
8071,Asbestos,a4c419b6-c37f-45d6-b196-c3d9f4bead68,b6804edd-d911-41ce-b51b-3daef3a8c5b2,"While the study describes the cause of death as chalicosis , a generalized pneumoconiosis , the circumstances of the employment of the fifty workers whose death prompted the study suggest that the root cause was asbestos or mixed asbestos-cotton dust exposure.","While the study describes the cause of death as _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ , the circumstances of the employment of the fifty workers whose death prompted the study suggest that the root cause was asbestos or mixed asbestos-cotton dust exposure.","chalicosis , a generalized pneumoconiosis",2969d253-dd0d-4c41-96d9-c65f29f6f515,Okay
8072,Berlin,687087ea-1cd2-40ee-b3c7-b9c8ddba897a,52178414-e375-4a90-9e8a-0d109fa09d2d,"Berlin is also well known for the cultural festival, Berliner Festspiele , which include the jazz festival JazzFest Berlin .","Berlin is also well known for the cultural festival, _ _ _ _ _ _ _ _ _ _ , which include the jazz festival JazzFest Berlin .",Berliner Festspiele,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8073,Berlin,687087ea-1cd2-40ee-b3c7-b9c8ddba897a,52178414-e375-4a90-9e8a-0d109fa09d2d,"Berlin is also well known for the cultural festival, Berliner Festspiele , which include the jazz festival JazzFest Berlin .","Berlin is also well known for the cultural festival, _ _ _ _ _ _ _ _ _ _ , which include the jazz festival JazzFest Berlin .",Berliner Festspiele,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Good
8074,Berlin,687087ea-1cd2-40ee-b3c7-b9c8ddba897a,52178414-e375-4a90-9e8a-0d109fa09d2d,"Berlin is also well known for the cultural festival, Berliner Festspiele , which include the jazz festival JazzFest Berlin .","Berlin is also well known for the cultural festival, _ _ _ _ _ _ _ _ _ _ , which include the jazz festival JazzFest Berlin .",Berliner Festspiele,ac02fc24-420d-46a6-8bbc-357c7531894f,Good
8075,Berlin,687087ea-1cd2-40ee-b3c7-b9c8ddba897a,52178414-e375-4a90-9e8a-0d109fa09d2d,"Berlin is also well known for the cultural festival, Berliner Festspiele , which include the jazz festival JazzFest Berlin .","Berlin is also well known for the cultural festival, _ _ _ _ _ _ _ _ _ _ , which include the jazz festival JazzFest Berlin .",Berliner Festspiele,d9e8c076-cbd2-482d-8ff7-f1303f754110,Good
8076,Chinese Calendar,2fd4ce6c-2688-42e8-8150-939ceec42d83,4b50df79-715e-4ddb-b717-d55bf0c4e6c2,"Today, ke is often used to refer to a quarter of an hour.","Today, _  is often used to refer to a quarter of an hour.",ke,f1216056-65a7-4472-8605-a015b45329a8,Good
8077,Chinese Calendar,2fd4ce6c-2688-42e8-8150-939ceec42d83,4b50df79-715e-4ddb-b717-d55bf0c4e6c2,"Today, ke is often used to refer to a quarter of an hour.","Today, _  is often used to refer to a quarter of an hour.",ke,5e97454e-1782-46a1-b192-ef385069c1c8,Good
8078,Chinese Calendar,2fd4ce6c-2688-42e8-8150-939ceec42d83,4b50df79-715e-4ddb-b717-d55bf0c4e6c2,"Today, ke is often used to refer to a quarter of an hour.","Today, _  is often used to refer to a quarter of an hour.",ke,2969d253-dd0d-4c41-96d9-c65f29f6f515,Good
8079,Chinese Calendar,2fd4ce6c-2688-42e8-8150-939ceec42d83,4b50df79-715e-4ddb-b717-d55bf0c4e6c2,"Today, ke is often used to refer to a quarter of an hour.","Today, _  is often used to refer to a quarter of an hour.",ke,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8080,Bhopal disaster,6fd15a91-cae8-4a87-80c6-eb1a072c7351,c91cd086-5ce8-4640-ac89-46d39e89df8a,"The gas cloud was composed mainly of materials denser than the surrounding air, stayed close to the ground and spread outwards through the surrounding community.","_ _ _ _ _ _ _ was composed mainly of materials denser than the surrounding air, stayed close to the ground and spread outwards through the surrounding community.",The gas cloud,e2cc0e8f-295a-4d21-b974-d8855b436244,Good
8081,Bhopal disaster,6fd15a91-cae8-4a87-80c6-eb1a072c7351,c91cd086-5ce8-4640-ac89-46d39e89df8a,"The gas cloud was composed mainly of materials denser than the surrounding air, stayed close to the ground and spread outwards through the surrounding community.","_ _ _ _ _ _ _ was composed mainly of materials denser than the surrounding air, stayed close to the ground and spread outwards through the surrounding community.",The gas cloud,a90fa432-4f71-46b1-a9a1-c5070c7ab719,Good
8082,Bhopal disaster,6fd15a91-cae8-4a87-80c6-eb1a072c7351,c91cd086-5ce8-4640-ac89-46d39e89df8a,"The gas cloud was composed mainly of materials denser than the surrounding air, stayed close to the ground and spread outwards through the surrounding community.","_ _ _ _ _ _ _ was composed mainly of materials denser than the surrounding air, stayed close to the ground and spread outwards through the surrounding community.",The gas cloud,cd1557bd-6857-4e61-bb8e-86ef9480bc2c,Okay
8083,Bhopal disaster,6fd15a91-cae8-4a87-80c6-eb1a072c7351,c91cd086-5ce8-4640-ac89-46d39e89df8a,"The gas cloud was composed mainly of materials denser than the surrounding air, stayed close to the ground and spread outwards through the surrounding community.","_ _ _ _ _ _ _ was composed mainly of materials denser than the surrounding air, stayed close to the ground and spread outwards through the surrounding community.",The gas cloud,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8084,Jihad,8ac1df29-2979-4c37-9c5b-2f05f4012563,236edfa4-e15f-4995-a43c-407343b6cb1e,Some Islamic scholars dispute the authenticity of this reference and consider the meaning of jihad as a holy war to be more important.,Some Islamic scholars dispute the authenticity of this reference and consider the meaning of jihad as _ _ _ _ _  to be more important.,a holy war,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Good
8085,Jihad,8ac1df29-2979-4c37-9c5b-2f05f4012563,236edfa4-e15f-4995-a43c-407343b6cb1e,Some Islamic scholars dispute the authenticity of this reference and consider the meaning of jihad as a holy war to be more important.,Some Islamic scholars dispute the authenticity of this reference and consider the meaning of jihad as _ _ _ _ _  to be more important.,a holy war,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8086,Jihad,8ac1df29-2979-4c37-9c5b-2f05f4012563,236edfa4-e15f-4995-a43c-407343b6cb1e,Some Islamic scholars dispute the authenticity of this reference and consider the meaning of jihad as a holy war to be more important.,Some Islamic scholars dispute the authenticity of this reference and consider the meaning of jihad as _ _ _ _ _  to be more important.,a holy war,e2cc0e8f-295a-4d21-b974-d8855b436244,Good
8087,Jihad,8ac1df29-2979-4c37-9c5b-2f05f4012563,236edfa4-e15f-4995-a43c-407343b6cb1e,Some Islamic scholars dispute the authenticity of this reference and consider the meaning of jihad as a holy war to be more important.,Some Islamic scholars dispute the authenticity of this reference and consider the meaning of jihad as _ _ _ _ _  to be more important.,a holy war,a92df4ce-4b8d-4816-897f-7f2e4ab748c6,Good
8088,Constitution,81e4079b-c648-49a9-a27f-c0c7a5cd8b54,b5e37bde-eee7-41d5-a775-6349b0f115b9,"The social contract in the original case was between the king and the nobility, but was gradually extended to all of the people.","The social contract in the original case was between the king and the nobility, but was gradually extended to _ _ _ _ _ _ _ _ _.",all of the people,3363f505-907e-4232-96aa-d83768343344,Good
8089,Constitution,81e4079b-c648-49a9-a27f-c0c7a5cd8b54,b5e37bde-eee7-41d5-a775-6349b0f115b9,"The social contract in the original case was between the king and the nobility, but was gradually extended to all of the people.","The social contract in the original case was between the king and the nobility, but was gradually extended to _ _ _ _ _ _ _ _ _.",all of the people,d84a7a62-3e7a-4e85-8903-0ce02f75bf95,Bad
8090,Constitution,81e4079b-c648-49a9-a27f-c0c7a5cd8b54,b5e37bde-eee7-41d5-a775-6349b0f115b9,"The social contract in the original case was between the king and the nobility, but was gradually extended to all of the people.","The social contract in the original case was between the king and the nobility, but was gradually extended to _ _ _ _ _ _ _ _ _.",all of the people,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8091,Constitution,81e4079b-c648-49a9-a27f-c0c7a5cd8b54,b5e37bde-eee7-41d5-a775-6349b0f115b9,"The social contract in the original case was between the king and the nobility, but was gradually extended to all of the people.","The social contract in the original case was between the king and the nobility, but was gradually extended to _ _ _ _ _ _ _ _ _.",all of the people,d9e8c076-cbd2-482d-8ff7-f1303f754110,Good
8092,Solar Energy,05d260a3-d857-47e0-8fff-0e5e1f7d3e6c,31352ada-1d0a-4151-a7cb-7bf81ed8bbf6,"Solar technologies are broadly characterized as either passive solar or active solar depending on the way they capture, convert and distribute solar energy.","Solar technologies are broadly characterized as either passive solar or active solar depending on the way they capture, convert and _ _ _ _ _  solar energy.",distribute,a92df4ce-4b8d-4816-897f-7f2e4ab748c6,Good
8093,Solar Energy,05d260a3-d857-47e0-8fff-0e5e1f7d3e6c,31352ada-1d0a-4151-a7cb-7bf81ed8bbf6,"Solar technologies are broadly characterized as either passive solar or active solar depending on the way they capture, convert and distribute solar energy.","Solar technologies are broadly characterized as either passive solar or active solar depending on the way they capture, convert and _ _ _ _ _  solar energy.",distribute,01bdeb9e-d0cb-4246-bd0d-47699ee4e395,Okay
8094,Solar Energy,05d260a3-d857-47e0-8fff-0e5e1f7d3e6c,31352ada-1d0a-4151-a7cb-7bf81ed8bbf6,"Solar technologies are broadly characterized as either passive solar or active solar depending on the way they capture, convert and distribute solar energy.","Solar technologies are broadly characterized as either passive solar or active solar depending on the way they capture, convert and _ _ _ _ _  solar energy.",distribute,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8095,Solar Energy,05d260a3-d857-47e0-8fff-0e5e1f7d3e6c,31352ada-1d0a-4151-a7cb-7bf81ed8bbf6,"Solar technologies are broadly characterized as either passive solar or active solar depending on the way they capture, convert and distribute solar energy.","Solar technologies are broadly characterized as either passive solar or active solar depending on the way they capture, convert and _ _ _ _ _  solar energy.",distribute,d9e8c076-cbd2-482d-8ff7-f1303f754110,Good
8096,Globalization,7d3028de-4f67-443e-b04e-21e730e94e60,44b05894-c769-42d7-a69e-8d5043d3eba6,"Income inequality in the United States started to rise in the late 1970s, however the rate of increase rose sharply in the 21st century; it has now reached a level comparable with that found in developing countries.","Income inequality in the United States started to rise in the late 1970s, however the rate of _ _ _ _  rose sharply in the 21st century; it has now reached a level comparable with that found in developing countries.",increase,ac02fc24-420d-46a6-8bbc-357c7531894f,Good
8097,Globalization,7d3028de-4f67-443e-b04e-21e730e94e60,44b05894-c769-42d7-a69e-8d5043d3eba6,"Income inequality in the United States started to rise in the late 1970s, however the rate of increase rose sharply in the 21st century; it has now reached a level comparable with that found in developing countries.","Income inequality in the United States started to rise in the late 1970s, however the rate of _ _ _ _  rose sharply in the 21st century; it has now reached a level comparable with that found in developing countries.",increase,d9863dc1-b2c3-4d5c-be3d-5d72ebaa6b49,Good
8098,Globalization,7d3028de-4f67-443e-b04e-21e730e94e60,44b05894-c769-42d7-a69e-8d5043d3eba6,"Income inequality in the United States started to rise in the late 1970s, however the rate of increase rose sharply in the 21st century; it has now reached a level comparable with that found in developing countries.","Income inequality in the United States started to rise in the late 1970s, however the rate of _ _ _ _  rose sharply in the 21st century; it has now reached a level comparable with that found in developing countries.",increase,2969d253-dd0d-4c41-96d9-c65f29f6f515,Bad
8099,Globalization,7d3028de-4f67-443e-b04e-21e730e94e60,44b05894-c769-42d7-a69e-8d5043d3eba6,"Income inequality in the United States started to rise in the late 1970s, however the rate of increase rose sharply in the 21st century; it has now reached a level comparable with that found in developing countries.","Income inequality in the United States started to rise in the late 1970s, however the rate of _ _ _ _  rose sharply in the 21st century; it has now reached a level comparable with that found in developing countries.",increase,3a87fd21-b140-4023-a0e6-e9128f209413,Okay
8100,Middle Ages,4c07b29a-f127-45e0-9b21-2ea17a3dd4f9,f22259bb-9353-4e12-b44a-334a1a1c47a8,"Medieval historians did not, of course, think of themselves as being in the middle of history.","Medieval historians did not, of course, think of themselves as being in the middle of _ _ _ _.",history,e2cc0e8f-295a-4d21-b974-d8855b436244,Good
8101,Middle Ages,4c07b29a-f127-45e0-9b21-2ea17a3dd4f9,f22259bb-9353-4e12-b44a-334a1a1c47a8,"Medieval historians did not, of course, think of themselves as being in the middle of history.","Medieval historians did not, of course, think of themselves as being in the middle of _ _ _ _.",history,9f28f80c-81b4-49ff-8dcd-85d4ffcf8cf1,Good
8102,Middle Ages,4c07b29a-f127-45e0-9b21-2ea17a3dd4f9,f22259bb-9353-4e12-b44a-334a1a1c47a8,"Medieval historians did not, of course, think of themselves as being in the middle of history.","Medieval historians did not, of course, think of themselves as being in the middle of _ _ _ _.",history,2969d253-dd0d-4c41-96d9-c65f29f6f515,Good
